latitude longitude arsenic censor depth_m year_made year_observed
22.105 91.929 0.7 0 62 1992 1998
22.171 91.913 0.5 0 53 1998 1998
22.343 91.804 3.4 0 49 1997 1998
22.326 91.834 1.1 0 13 1996 1998
22.987 91.547 4.8 0 28 1996 1998
22.937 91.508 1.9 0 28 1998 1998
23.019 91.469 5.8 0 137 1988 1998
23.056 91.443 14.6 0 38 1998 1998
23.11 91.431 7.9 0 38 1995 1998
23.121 91.46 4.1 0 64 1998 1998
23.121 91.489 15.4 0 52 1970 1998
23.153 91.472 8.9 0 22 1998 1998
23.187 91.47 4 0 25 1988 1998
23.151 91.422 2.9 0 151 1996 1998
23.151 91.422 21.4 0 33 1994 1998
22.913 91.365 121 0 18 1990 1998
22.871 91.357 61.7 0 9 1989 1998
22.842 91.366 38.3 0 14 1995 1998
22.849 91.393 1.8 0 255 1997 1998
22.849 91.393 127 0 12 1990 1998
22.862 91.428 67.8 0 15 1993 1998
22.872 91.408 101 0 15 1998 1998
22.904 91.396 83.9 0 14 1990 1998
22.914 91.443 40.5 0 15 1973 1998
22.207 91.854 1.8 0 36 1996 1998
22.157 91.842 6.2 0 12 1997 1998
22.182 91.835 34 0 39 1988 1998
22.212 91.83 2.1 0 46 1995 1998
22.215 91.889 1.2 0 233 1997 1998
22.199 91.936 7.5 0 44 1990 1998
22.233 91.924 1.3 0 244 1997 1998
22.375 91.815 2.6 0 12 1995 1998
22.407 91.879 0.6 0 31 1993 1998
22.367 91.775 15.9 0 20 1996 1998
22.326 91.816 2.1 0 30 1995 1998
21.657 92.075 0.6 0 46 1998 1998
21.722 92.084 0.9 0 33 1997 1998
21.753 92.07 0.5 1 248 1993 1998
21.753 92.07 12.9 0 22 1992 1998
21.807 92.027 0.5 1 66 1992 1998
21.82 91.993 0.5 1 243 1992 1998
21.843 91.987 0.5 1 72 1995 1998
21.248 92.137 0.5 1 29 1988 1998
21.276 92.104 70.1 0 25 1995 1998
21.192 92.169 1.7 0 14 1993 1998
21.146 92.148 0.5 1 20 1994 1998
21.284 92.069 0.5 1 20 1990 1998
21.234 92.048 5.7 0 9 1985 1998
21.298 92.098 0.5 1 13 1995 1998
21.567 91.926 0.5 1 23 1995 1998
21.633 91.924 0.5 1 270 1997 1998
21.633 91.924 5.5 0 15 1994 1998
21.603 91.923 0.5 1 41 1991 1998
21.538 91.937 0.5 1 28 1993 1998
21.427 92.083 0.5 1 80 1993 1998
21.409 92.056 0.5 1 43 1993 1998
21.325 92.085 0.5 0 64 1996 1998
21.408 92.109 0.5 1 97 1997 1998
21.428 92.121 0.5 1 20 1995 1998
21.441 92.193 5.1 0 59 1982 1998
21.473 92.098 0.5 1 115 1997 1998
20.769 92.326 9.6 0 7 1994 1998
21.014 92.246 2 0 34 1992 1998
21.042 92.237 0.5 1 197 1992 1998
21.072 92.224 0.5 1 203 1992 1998
21.091 92.213 0.5 1 28 1992 1998
21.448 92.035 0.6 0 48 1996 1998
21.487 92.044 1 0 212 1997 1998
21.556 92.062 0.5 1 48 1995 1998
21.573 92.072 0.5 1 231 1997 1998
21.442 91.971 0.5 1 7 1989 1998
21.442 91.971 0.5 1 90 1978 1998
22.668 91.624 196 0 13 1988 1998
22.602 91.652 12.6 0 140 1994 1998
22.574 91.68 16.4 0 10 1974 1998
22.546 91.684 65.1 0 17 1995 1998
22.511 91.712 9.9 0 7 1991 1998
22.425 91.749 9.7 0 19 1995 1998
22.402 91.753 7.4 0 20 1993 1998
22.714 91.608 44.8 0 8 1989 1998
22.739 91.565 75.7 0 7 1970 1998
22.818 91.553 344 0 16 1979 1998
22.927 91.555 3 0 201 1993 1998
22.928 91.554 16.7 0 22 1994 1998
22.893 91.504 0.8 0 22 1985 1998
23.7497 90.3888 0.5 1 200 -1 1999
23.726 90.3852 0.5 1 200 -1 1999
23.7606 90.3637 0.5 1 200 -1 1999
23.8017 90.3597 0.5 1 200 -1 1999
23.7985 90.4066 0.5 1 200 -1 1999
23.7405 90.4072 0.5 1 200 -1 1999
23.7149 90.4287 0.5 1 200 -1 1999
24.3303 90.6821 0.6 0 12.2 1992 1999
24.3283 90.6822 0.5 1 57.9 1996 1999
24.3283 90.6821 1.3 0 114.3 1985 1999
24.2495 90.6907 0.5 1 51.8 1996 1999
24.2836 90.7013 0.5 1 71.9 1998 1999
24.315 90.7281 0.5 1 73.2 1998 1999
24.3388 90.6658 23.5 0 51.8 1973 1999
24.3516 90.6764 0.5 1 67.1 1985 1999
24.3781 90.7173 0.5 1 57.3 1994 1999
24.3724 90.7325 0.8 0 109.7 1994 1999
24.3373 90.6905 273 0 15.2 -1 1999
24.434 90.79 158 0 30.5 1998 1999
24.4354 90.7897 1.8 0 79.9 1998 1999
24.4388 90.8164 1.8 0 73.8 1998 1999
24.4376 90.8154 0.5 1 36.6 1998 1999
24.3905 90.8289 0.5 1 67.1 1992 1999
24.4041 90.8043 121 0 33.5 1993 1999
24.4408 90.7674 1.7 0 32.3 1995 1999
24.1005 90.927 11.6 0 78 1996 1999
24.1009 90.927 160 0 18.3 1998 1999
24.1296 90.9447 46.7 0 51.8 1985 1999
24.0928 90.9595 26.3 0 80.8 1998 1999
24.0991 90.9956 0.7 0 68.6 1998 1999
24.1162 90.9774 4 0 83.8 1985 1999
24.0632 90.9811 32 0 121.9 1995 1999
24.062 90.9812 505 0 47.2 1994 1999
24.0645 90.9816 300 0 45.7 1998 1999
24.4209 90.6529 1.6 0 62.5 1998 1999
24.4446 90.6394 2.3 0 66.4 1995 1999
24.4698 90.6027 1.1 0 71 1993 1999
24.4626 90.7069 195 0 21.3 1999 1999
24.4571 90.7031 4.4 0 75 1997 1999
24.4439 90.7075 1.5 0 72.8 1997 1999
24.391 90.7164 19.2 0 7.6 1985 1999
24.3909 90.7159 0.5 1 79.9 1990 1999
24.4654 90.7855 172 0 32 1982 1999
24.4644 90.7858 8.6 0 33.5 1994 1999
24.464 90.7863 10.3 0 80.8 1992 1999
24.4451 90.7778 8.7 0 94.5 1998 1999
24.3984 90.7478 0.5 1 76.2 1994 1999
24.4727 90.7531 0.9 0 76.2 1992 1999
24.2158 90.9623 3.2 0 94.5 1998 1999
24.2148 90.9625 143 0 20.1 1995 1999
24.2032 90.9668 2.4 0 76.8 1990 1999
24.2161 90.9663 38.9 0 73.2 1983 1999
24.2194 90.9744 0.5 0 79.9 1965 1999
24.2227 90.9821 60.6 0 21.6 1993 1999
24.2117 90.9391 233 0 21.3 1992 1999
24.247 90.9107 12.5 0 76.8 1992 1999
24.2185 90.8973 2.4 0 73.2 1998 1999
24.218 90.8909 75.9 0 29 1990 1999
24.2332 90.8876 573 0 73.2 1987 1999
24.24 90.8473 18.7 0 68.6 1987 1999
24.5679 90.9034 13.5 0 75.6 1997 1999
24.5698 90.9077 31.6 0 32 1996 1999
24.5665 90.9014 14.4 0 60.7 1968 1999
24.557 90.8915 9.8 0 102.1 1997 1999
24.5498 90.8864 52.8 0 56.4 1997 1999
24.531 90.8378 1.5 0 71.6 1984 1999
24.5608 90.8392 31.2 0 69.2 1978 1999
24.4636 90.8688 169 0 7.6 1988 1999
24.45 90.8667 78.8 0 89.9 1997 1999
24.4097 90.9102 26.1 0 77.7 1984 1999
24.3776 90.8747 29.5 0 72.2 -1 1999
24.4475 90.8491 17.7 0 80.5 1999 1999
24.9565 90.3563 43.6 0 56.7 1984 1999
24.9547 90.3504 1.3 0 47.2 1997 1999
24.9619 90.2682 0.5 1 45.1 1998 1999
24.9121 90.3557 21.2 0 54 1997 1999
24.9006 90.4601 0.5 1 51.8 1996 1999
24.9692 90.4767 1.8 0 50.3 1989 1999
24.906 90.4906 76.5 0 46.3 1978 1999
24.8518 90.4255 0.5 1 54.3 1998 1999
24.8085 90.512 2 0 54 1994 1999
25.0027 90.3626 2 0 67.1 1998 1999
25.0378 90.2876 3.6 0 13.7 1997 1999
25.0378 90.2876 13 0 61 1984 1999
25.0681 90.3345 0.8 0 62.2 1992 1999
25.118 90.3393 29.5 0 69.5 1999 1999
25.1799 90.3399 23.1 0 16.8 1997 1999
25.1757 90.3219 78.6 0 36.6 1996 1999
25.1246 90.3866 55.6 0 21.9 1994 1999
25.1246 90.3866 44.3 0 71.6 1999 1999
25.0903 90.4476 110 0 69.5 1998 1999
25.0964 90.467 14.8 0 61 1990 1999
25.0857 90.4797 54.6 0 53.3 1991 1999
25.0855 90.4798 76.6 0 69.5 1998 1999
25.1389 90.5753 200 0 45.7 1990 1999
25.1413 90.5726 83.6 0 53.3 1989 1999
25.0903 90.5161 69.5 0 68.6 1991 1999
25.1319 90.4839 171 0 60 1994 1999
25.1319 90.4839 19.8 0 67.1 1991 1999
24.7639 90.2659 1.1 0 51.8 1986 1999
24.7639 90.2659 65.6 0 12.2 1998 1999
24.7673 90.2551 2.3 0 147.8 1996 1999
24.5763 90.195 0.8 0 53 1994 1999
24.6093 90.2394 0.6 0 54.9 1997 1999
24.5949 90.2949 0.5 1 54.9 1995 1999
24.6373 90.2713 1.4 0 46 1998 1999
24.6796 90.3018 0.5 1 60 1997 1999
24.6745 90.3245 1.6 0 57.9 1998 1999
24.6679 90.2204 0.5 1 51.8 1995 1999
24.5548 90.2984 0.5 1 57 1990 1999
24.6886 90.5981 0.5 1 33.5 1989 1999
24.6688 90.5336 4.3 0 80.2 1992 1999
24.6478 90.5239 0.5 1 80.2 1997 1999
24.5989 90.5503 0.5 1 81.1 1996 1999
24.632 90.7149 0.5 1 10.7 1985 1999
24.6345 90.7178 26.8 0 91.4 1995 1999
24.5999 90.6045 0.5 1 23.2 1992 1999
24.6305 90.6119 0.5 1 76.2 1993 1999
24.6888 90.6539 0.5 0 64 1997 1999
24.7349 90.3059 0.5 1 64.6 1998 1999
24.7838 90.2426 0.5 1 53 1997 1999
24.7755 90.1817 0.5 1 56.1 1997 1999
24.7221 90.1826 7.9 0 52.4 1997 1999
24.6735 90.1445 0.5 1 56.1 1994 1999
24.7418 90.1674 0.5 1 52.4 1990 1999
24.5689 90.0272 0.5 1 43.3 1998 1999
24.6066 90.1219 0.5 1 37.5 1985 1999
24.6608 90.089 0.5 1 44.2 1979 1999
24.7023 89.8904 2.2 0 20.1 1984 1999
24.6784 89.9517 2.1 0 18.3 1999 1999
24.6362 89.9735 9.8 0 32.3 1995 1999
24.6085 90.0213 21.2 0 36.3 1998 1999
24.4846 89.9724 45.5 0 36.6 1982 1999
24.5193 89.974 41 0 31.4 1991 1999
24.4187 89.9971 8.1 0 31.4 1994 1999
24.5068 90.1657 0.5 1 52.4 1994 1999
24.5075 90.1649 0.5 1 37.2 1982 1999
24.4467 90.1186 0.5 1 53.3 1997 1999
24.4721 90.0617 0.5 1 54 1997 1999
24.4779 90.0629 0.5 1 34.7 1994 1999
24.5143 90.0552 0.5 1 51.8 1998 1999
24.4928 89.8676 3.5 0 33.5 1993 1999
24.524 89.8411 2.6 0 32 1998 1999
24.3977 89.8165 15.2 0 18.3 1992 1999
24.4493 89.8292 9.4 0 25.3 1994 1999
24.4642 89.8337 8 0 22.3 1987 1999
24.4592 89.8469 0.5 1 22.9 1986 1999
24.4516 89.8941 2.3 0 38.7 1985 1999
24.4166 89.8811 6.8 0 40.5 1997 1999
24.0989 90.1026 0.5 1 54.9 1997 1999
24.0518 90.0047 14.5 0 29 1997 1999
24.0518 90.0047 6.6 0 22.9 1988 1999
24.0455 90.0293 131 0 24.4 1995 1999
24.0455 90.0293 76.5 0 29.6 1995 1999
24.1184 90.1737 1.3 0 25.9 1992 1999
24.1184 90.1737 0.5 1 48.8 1996 1999
24.0964 90.1537 0.5 1 58.5 1977 1999
24.069 90.1202 1.3 0 54.9 1997 1999
24.0941 90.1042 11.9 0 25.9 1997 1999
24.1225 90.0579 0.5 1 22.9 1991 1999
24.1407 90.0208 10.9 0 36.6 1969 1999
24.1635 90.0319 24.7 0 27.4 1994 1999
24.2313 90.0488 22.9 0 38.1 1993 1999
24.2568 90.0583 23.8 0 35.1 1985 1999
24.267 90.0351 92.6 0 27.4 1999 1999
24.2314 90.0423 14.1 0 23.8 1993 1999
24.244 90.0089 0.5 1 38.7 1992 1999
24.2106 89.9805 21.4 0 32 1996 1999
24.2182 90.0632 0.5 1 27.4 1998 1999
24.0611 89.882 20.2 0 36 1985 1999
24.0463 89.8485 7.1 0 24.4 1997 1999
24.0265 89.8246 3.7 0 37.2 1987 1999
24.0083 89.8504 3.4 0 32 1988 1999
24.2422 90.3803 0.5 1 54.9 1997 1999
24.2465 90.4299 0.5 1 33.5 1997 1999
24.2438 90.5218 0.5 1 44.8 1994 1999
24.1991 90.4725 0.5 1 54.9 1978 1999
24.1766 90.5426 0.5 1 44.8 1984 1999
24.0747 90.474 0.5 1 68.6 1991 1999
24.1057 90.4982 0.5 1 53.3 1992 1999
24.2736 90.3004 0.5 1 45.7 1990 1999
24.2029 90.2655 0.5 1 48.8 1995 1999
24.0312 90.1895 0.5 1 45.7 1997 1999
24.0714 90.2187 0.5 1 48.8 1984 1999
24.0273 90.277 0.5 1 48.8 1974 1999
24.0689 90.317 0.5 1 45.7 1997 1999
24.198 90.3344 0.5 1 45.7 1997 1999
23.9134 90.5111 0.5 1 37.2 1995 1999
23.9242 90.5751 0.5 1 49.4 1993 1999
23.9317 90.5707 155 0 39 1992 1999
23.9047 90.5578 0.5 0 63.4 1979 1999
24.7285 89.6067 75.9 0 25.9 1998 1999
24.7358 89.5744 53.5 0 18.3 1998 1999
24.7563 89.5265 3.1 0 25.3 1992 1999
24.7207 89.4976 73.5 0 25.6 1997 1999
24.6827 89.542 7.7 0 20.1 1989 1999
24.5944 89.5466 24.6 0 25.3 1996 1999
24.6033 89.5109 63 0 25.3 1998 1999
24.5598 89.5018 1.7 0 25.6 1994 1999
24.598 89.4644 0.7 0 25.6 1995 1999
24.5899 89.3846 0.8 0 19.8 1989 1999
24.6238 89.4159 0.5 1 25.6 1998 1999
24.6404 89.3677 0.5 1 22.9 1998 1999
24.6745 89.4131 0.6 0 25.6 1988 1999
24.6942 89.4279 0.9 0 25.6 1995 1999
24.6759 89.3591 0.5 1 18 1994 1999
24.8171 89.1835 0.5 1 19.2 1987 1999
24.8342 89.1288 2.7 0 19.2 1973 1999
24.9052 89.1283 0.7 0 13.4 1997 1999
24.9384 89.1122 1.2 0 25.3 1997 1999
24.9176 89.1735 0.5 0 18 1989 1999
24.8733 89.159 1.2 0 25.3 1998 1999
24.8733 89.1734 0.7 0 17.7 1994 1999
25.032 89.4675 28.2 0 17.7 1992 1999
25.0438 89.4876 1.8 0 17.7 1998 1999
25.0077 89.5334 4.2 0 19.8 1985 1999
25.0099 89.5566 13.9 0 17.7 1979 1999
24.9869 89.5613 12.8 0 17.7 1975 1999
24.9916 89.5046 23.8 0 17.7 1998 1999
24.94 89.4926 0.9 0 13.7 1994 1999
24.6944 89.2467 0.5 1 18.9 1996 1999
24.647 89.2505 0.5 1 18 1998 1999
24.6557 89.2972 0.6 0 18 1998 1999
24.7848 89.1804 0.5 1 18 1980 1999
24.6818 89.1889 0.7 0 25.3 1992 1999
24.709 89.3191 0.5 0 25.3 1991 1999
24.737 89.3293 0.5 0 18.9 1985 1999
24.7953 89.3521 0.5 1 18 1991 1999
24.738 89.4143 2.2 0 25.3 1999 1999
24.7656 89.4044 0.5 1 25.3 1998 1999
24.7965 89.4112 0.5 1 25.3 1993 1999
24.772 89.3941 0.5 1 21.3 1996 1999
25.7982 89.553 68 0 13.7 1997 1999
25.7339 89.582 420 0 14 1979 1999
25.7705 89.5571 22.6 0 18 1998 1999
25.7281 89.5504 27.3 0 14 1998 1999
25.7591 89.5239 178 0 13.7 1999 1999
25.7952 89.5139 11.7 0 19.8 1994 1999
25.802 89.4816 1.6 0 13.4 1997 1999
25.8711 89.5711 29.6 0 18 1994 1999
25.8383 89.5477 5.3 0 18 1996 1999
25.4424 89.791 1.1 0 19.1 1977 1999
25.4725 89.7635 31.2 0 30.5 1999 1999
25.4881 89.7651 0.7 0 13.4 1996 1999
25.4622 89.7635 2.1 0 29.6 1997 1999
25.4604 89.7775 0.8 0 16.8 1999 1999
25.4062 89.7583 37.4 0 30.6 1998 1999
25.4267 89.675 0.6 0 13.7 1994 1999
25.5266 89.805 26.2 0 30.9 1998 1999
25.5416 89.8126 23.7 0 30.9 1998 1999
25.5755 89.8355 9.8 0 32.9 1999 1999
25.4931 89.8071 4.7 0 30.9 1996 1999
25.6457 89.8024 2.6 0 18 1993 1999
25.6168 89.8391 71 0 32.9 1998 1999
25.668 89.8475 19.2 0 28.3 1997 1999
25.6087 89.8585 16.2 0 30.6 1999 1999
25.568 89.8385 69.6 0 30.6 1998 1999
25.5574 89.649 37 0 13.4 1994 1999
25.5781 89.6803 11.5 0 29.9 1997 1999
25.6417 89.683 0.5 1 15.8 1982 1999
25.6222 89.658 13.6 0 22.6 1993 1999
25.5933 89.7367 1.7 0 30.8 1996 1999
25.5292 89.74 0.5 1 13.4 1995 1999
25.5425 89.7817 0.5 1 13.4 1993 1999
25.5853 89.6601 2.9 0 53.3 1984 1999
25.7596 89.6556 0.5 1 11 1997 1999
25.847 89.6197 1.1 0 18.3 1994 1999
25.8473 89.5887 0.5 1 14.8 1992 1999
25.8005 89.6121 10.9 0 21.3 1997 1999
25.8063 89.6409 49.9 0 147.2 1987 1999
25.8097 89.6365 5.7 0 14 1988 1999
25.9275 89.3405 0.9 0 18 1993 1999
25.9356 89.3024 3.3 0 22.6 1994 1999
25.8966 89.3325 0.5 1 18 1997 1999
25.9166 89.3871 0.5 1 18 1996 1999
25.9621 89.4333 0.5 1 18 1997 1999
25.9578 89.4065 0.5 1 18 1992 1999
25.9743 89.3742 0.5 1 18 1997 1999
26.2108 89.1121 0.5 1 17.5 1997 1999
26.1653 89.1169 2.4 0 13.7 1983 1999
26.1211 89.1403 0.5 1 18 1997 1999
26.1109 89.1545 0.5 1 14.3 1985 1999
26.0701 89.2379 2.7 0 14.3 1979 1999
26.0917 89.2242 0.5 1 13.4 1975 1999
26.0536 89.1504 0.7 0 13.4 1998 1999
26.1338 89.1378 0.5 1 13.4 1984 1999
26.3463 89.0163 0.7 0 13.4 1992 1999
26.3077 88.9921 15.7 0 15.5 1993 1999
26.4046 88.9222 0.5 1 20.1 1984 1999
26.1032 88.8605 8.3 0 22.6 1998 1999
26.2206 88.8234 0.5 1 21 1997 1999
26.2468 88.7949 16.7 0 21.9 1992 1999
26.201 88.7976 0.5 1 17.4 1993 1999
26.1446 88.8213 4 0 18.9 1992 1999
26.1052 88.8011 0.5 1 21.9 1987 1999
26.0767 88.7902 0.5 1 18.3 1996 1999
26.0581 88.8279 4.1 0 20.1 1995 1999
26.2563 88.8789 0.5 1 9.1 1995 1999
26.2103 88.9078 0.5 1 19.8 1994 1999
26.2058 88.9275 0.5 1 18.9 1994 1999
26.1525 88.9199 0.5 1 39.6 1998 1999
26.1725 88.9662 3.3 0 27.4 1994 1999
26.1828 88.993 0.5 1 22.9 1996 1999
26.1957 88.9988 0.5 1 27.4 1992 1999
26.1515 89.0366 0.5 1 22.9 1980 1999
26.0985 89.0498 0.5 1 18.9 1992 1999
25.77 88.9177 1.5 0 28.3 1996 1999
25.7815 88.9199 4.1 0 39.6 1998 1999
25.7896 88.9627 0.5 1 18.9 1984 1999
25.8327 88.9556 0.5 1 21.9 1992 1999
25.8365 88.952 0.5 1 13.7 1993 1999
25.8165 88.8726 0.5 1 21.9 1998 1999
25.8026 88.888 0.8 0 12.2 1994 1999
25.7781 88.893 0.5 1 13.7 1994 1999
25.7743 88.8942 0.5 1 86.9 1994 1999
26.2842 88.5776 1.2 0 20 1991 1999
26.2668 88.5671 0.5 1 20 1995 1999
26.2398 88.5324 6.1 0 22.9 1978 1999
26.1838 88.5837 5.5 0 14 1962 1999
26.1172 88.6335 1.6 0 18.9 1991 1999
26.1811 88.6312 1.1 0 22.3 1984 1999
26.2247 88.6761 0.5 1 14.3 1990 1999
26.2017 88.5544 6.7 0 16.2 1989 1999
26.322 88.6443 0.8 0 19.8 1995 1999
26.3366 88.5366 0.5 1 23.6 1977 1999
26.3284 88.4705 2.8 0 33.5 1997 1999
26.3395 88.6652 0.5 1 13.7 1998 1999
26.3225 88.4935 0.9 0 23.6 1979 1999
26.3359 88.6145 3.2 0 21.9 1993 1999
26.3578 88.6078 1.5 0 39.6 1988 1999
26.3804 88.6438 0.5 1 23.5 1994 1999
26.4698 88.5396 2.2 0 21.3 1989 1999
26.4088 88.5593 0.5 1 19.8 1994 1999
26.3453 88.5574 0.5 1 27.4 1990 1999
26.4784 88.51 8.7 0 13.7 1995 1999
26.4707 88.4786 0.5 1 22.9 1997 1999
26.5296 88.4111 0.5 1 21.6 1996 1999
26.1657 88.3194 0.5 1 22.9 1995 1999
26.1451 88.2382 0.5 1 18.3 1975 1999
26.1548 88.2665 0.5 1 13.7 1999 1999
26.1228 88.3071 0.5 1 19.8 1979 1999
26.1045 88.2667 0.5 1 24.4 1978 1999
26.0768 88.2472 0.5 1 16.8 1996 1999
26.0621 88.2791 0.5 1 16.8 1995 1999
26.0323 88.2883 1.7 0 16.8 1994 1999
25.8317 88.2134 0.5 1 22.5 1989 1999
25.8371 88.1528 1.7 0 27.1 1998 1999
25.8696 88.143 0.5 1 14 1972 1999
25.9817 88.1578 0.5 1 16.5 1985 1999
25.887 88.1936 0.5 1 17.9 1993 1999
25.829 88.1312 0.5 1 12.6 1997 1999
25.8281 88.1304 2.2 0 27.4 1990 1999
26.1605 88.6593 0.5 1 21.9 1996 1999
26.1239 88.5632 0.6 0 19.8 1989 1999
26.1057 88.5264 0.5 1 22.8 1997 1999
26.043 88.5865 0.5 1 17.7 1998 1999
25.9843 88.5041 2.3 0 15.8 1985 1999
26.0297 88.4598 0.5 1 21.9 1982 1999
26.0336 88.4615 0.5 1 21.3 1995 1999
25.2254 89.0128 12.6 0 25.6 1999 1999
25.2403 89.0129 0.5 1 25.3 1997 1999
25.2437 88.9957 6.1 0 13.7 1995 1999
25.1653 88.9867 0.5 1 18 1999 1999
25.1819 89.0764 4.3 0 18 1988 1999
25.1951 89.1664 0.5 1 18 1999 1999
25.2311 89.1409 0.8 0 25.6 1999 1999
25.2007 89.0457 0.5 1 19 1984 1999
25.0391 89.1258 0.8 0 25.3 1998 1999
25.0218 89.1368 0.5 1 22.9 1997 1999
24.973 89.1697 1.2 0 22.3 1999 1999
24.9731 89.1408 0.7 0 37.2 1997 1999
24.9981 89.0756 0.5 1 25.3 1999 1999
25.069 89.1416 0.8 0 37.2 1998 1999
25.0991 89.0352 0.5 1 15.2 1997 1999
25.1382 88.9322 0.5 1 25.3 1996 1999
25.1124 88.9792 1.8 0 25.3 1997 1999
25.1674 88.9615 0.8 0 25.3 1996 1999
25.0786 88.9888 0.5 1 25.3 1999 1999
25.1558 88.9946 0.6 0 18.9 1992 1999
24.4165 91.4307 12.5 0 54.9 1986 1999
24.4648 91.4614 31 0 62.5 1978 1999
24.4269 91.396 10.7 0 54.9 1988 1999
24.4522 91.3703 18.5 0 56.4 -1 1999
24.505 91.3647 52.1 0 54 1978 1999
24.5044 91.3636 87.4 0 27.1 1999 1999
24.5318 91.3593 10.1 0 56.7 1985 1999
24.5313 91.3588 56 0 28 1996 1999
24.5135 91.3616 320 0 59.4 1997 1999
24.9972 91.231 54.9 0 127.1 1989 1999
24.9919 91.2004 71.8 0 123.4 1998 1999
24.9943 91.2584 27.5 0 119.5 1955 1999
24.974 91.2838 58 0 124.1 1996 1999
24.9937 91.301 45 0 134.1 1997 1999
24.935 91.2498 60.1 0 103.6 1979 1999
25.0931 91.3745 25.2 0 112.8 1995 1999
25.1175 91.3259 20.3 0 54.9 1994 1999
25.1175 91.3259 4 0 10.7 1991 1999
25.1126 91.3243 5.3 0 106.7 1996 1999
25.0983 91.2939 47.3 0 128 1995 1999
25.0645 91.297 44.4 0 131.1 1992 1999
25.1357 91.3174 29.9 0 24.4 1997 1999
25.1444 91.3168 13.2 0 50.3 -1 1999
25.1176 91.2619 57.4 0 131.1 1980 1999
25.1176 91.2619 47.7 0 149.4 1998 1999
25.1018 91.2099 1.3 0 106.7 1993 1999
25.1018 91.2099 6.3 0 106.7 1998 1999
25.15 91.2534 6.9 0 70.1 1998 1999
25.1295 91.2204 0.5 1 7 1998 1999
25.1667 91.1795 45 0 73.2 1990 1999
25.1028 91.1161 20.5 0 131.1 1992 1999
25.0937 91.1615 68 0 112.8 1998 1999
24.8671 90.7244 0.5 0 56.4 1988 1999
24.8412 90.7311 0.5 1 68.6 1997 1999
24.7803 90.7435 0.5 1 61 1992 1999
24.813 90.6962 0.5 1 66.4 1997 1999
24.8943 90.6815 0.5 1 64.9 1998 1999
24.9148 90.6924 20.3 0 59.4 1994 1999
24.9409 90.7772 0.5 1 68.6 1997 1999
24.857 90.7601 0.5 1 66.4 1995 1999
24.9466 90.5976 0.6 0 73.8 1978 1999
24.9505 90.5347 0.5 1 70.1 1995 1999
25.0057 90.5184 3.5 0 70.7 1992 1999
24.9746 90.6259 37.1 0 76.2 1993 1999
24.9843 90.6893 44.6 0 64 1994 1999
24.8453 90.6542 0.5 1 66.1 1989 1999
24.8486 90.6292 0.5 1 64 1991 1999
25.0723 90.8792 262 0 143.3 1999 1999
25.0579 90.9129 15.6 0 78.3 1987 1999
25.1117 90.8244 87 0 69.2 1972 1999
25.1537 90.7819 60.1 0 41.1 1987 1999
25.0864 90.7932 47.3 0 85.3 1997 1999
25.0736 90.8811 134 0 90.5 1998 1999
25.0241 90.8584 54.4 0 82.3 1977 1999
25.0075 90.8097 2.1 0 69.8 1984 1999
25.0324 90.9349 87.6 0 81.7 1991 1999
25.0221 90.6468 37.6 0 77.7 1985 1999
25.087 90.6621 17.5 0 56.4 1996 1999
25.0655 90.6955 176 0 46.6 1994 1999
25.1261 90.6767 2 0 10.7 1999 1999
25.125 90.7266 21.7 0 18.3 1997 1999
25.1389 90.6406 20.8 0 32 1988 1999
24.8641 90.9687 83 0 109.7 1984 1999
24.8587 91.0181 0.9 0 85.3 1998 1999
24.8459 91.0468 145 0 97.5 1991 1999
24.8385 90.9815 0.9 0 67.1 1995 1999
24.8642 90.9687 41.1 0 27.4 1998 1999
24.8657 90.9455 52.3 0 106.1 1997 1999
24.786 91.0677 105 0 106.7 1979 1999
24.7929 91.0147 31.7 0 101.2 1984 1999
24.7928 90.9688 8.5 0 71.6 1998 1999
24.8955 91.0146 79.4 0 114.3 1997 1999
24.9389 91.006 116 0 103.9 1998 1999
24.9528 90.997 145 0 100.6 1996 1999
25.0111 90.9635 35.3 0 144.8 1998 1999
24.9458 91.0878 101 0 146.3 1977 1999
24.9681 91.1369 78 0 134.1 1994 1999
24.8865 90.7329 18.8 0 159.7 1984 1999
25.0356 90.0095 5.4 0 37.2 1974 1999
25.0335 89.9486 38.8 0 38.1 1996 1999
25.0129 90.015 5.1 0 152.4 1988 1999
25.0129 90.0147 3.1 0 38.1 1997 1999
24.9805 90.0752 0.7 0 36.3 1988 1999
24.9383 90.0698 7.6 0 14 1994 1999
25.0466 90.0696 2.3 0 45.7 1992 1999
25.0466 90.0696 0.5 1 13.7 1997 1999
24.947 89.9977 0.5 1 12.5 1998 1999
24.9744 90.0153 0.5 1 37.2 1998 1999
24.9887 89.9563 115 0 13.7 1996 1999
24.9494 89.9616 19.7 0 37.2 1999 1999
25.0692 90.1308 12.3 0 36.6 1992 1999
25.0877 90.1834 5.3 0 44.2 1997 1999
25.0877 90.1834 17.3 0 12.5 1995 1999
25.0476 90.1667 17.7 0 22.9 1997 1999
25.0595 90.2337 36.5 0 19.8 1992 1999
25.1376 90.1918 137 0 48.8 1997 1999
25.1376 90.1918 33.2 0 25.9 1998 1999
25.1119 90.108 9.1 0 29.3 1997 1999
25.1601 90.1284 49.7 0 41.1 1998 1999
25.1826 90.1624 56.1 0 10.7 1997 1999
